Date,Vehicle_ID,Driver_ID,Route_ID,Origin_City,Destination_City,Planned_Kilometers,Actual_Kilometers,Fuel_Consumed_Liters,Delivery_Time_Hours,Delay_Hours,Cargo_Weight_Tons,On_Time_Delivery,Weather_Conditions,Traffic_Conditions,Comments
2024-04-05,V020,D042,R001,Kolkata,Indore,1231,1283,239.96,23.74,7.44,8.59,No,Stormy,Heavy,Vehicle Breakdown
2024-04-05,V017,D026,R002,Chennai,Indore,756,769,107.78,14.07,3.37,3.04,No,Foggy,Heavy,Vehicle Breakdown
2024-04-16,V038,D089,R009,Bangalore,Ahmedabad,1228,1197,164.79,25.18,0.21,11.04,Yes,Clear,Moderate,Traffic Jam
2024-03-24,V034,D018,R006,Kolkata,Pune,849,905,160.0,16.19,0.08,16.08,Yes,Foggy,Moderate,Smooth Delivery
2024-01-26,V030,D007,R012,Bangalore,Lucknow,1260,1313,220.84,25.5,2.29,18.81,No,Clear,Light,Traffic Jam
2024-04-22,V032,D018,R016,Bangalore,Indore,1275,1281,181.49,27.1,1.12,18.03,No,Clear,Moderate,Weather Delay
2024-01-12,V016,D018,R018,Delhi,Pune,363,345,59.01,7.93,0.29,18.34,Yes,Rainy,Heavy,Weather Delay
2024-01-02,V012,D038,R011,Chennai,Lucknow,624,653,101.5,12.17,0.9,12.06,Yes,Clear,Heavy,Vehicle Breakdown
2024-01-26,V050,D016,R015,Chennai,Surat,438,416,68.23,11.59,1.76,10.62,No,Foggy,Heavy,Vehicle Breakdown
2024-04-10,V034,D055,R009,Hyderabad,Nagpur,1340,1333,208.17,34.19,3.89,2.97,No,Foggy,Moderate,Weather Delay
2024-02-18,V030,D039,R003,Mumbai,Jaipur,562,606,92.74,11.86,0.54,19.4,Yes,Stormy,Moderate,Smooth Delivery
2024-02-13,V008,D027,R007,Kolkata,Ahmedabad,1195,1185,175.12,21.78,3.19,11.65,No,Foggy,Heavy,Smooth Delivery
2024-04-09,V050,D055,R008,Bangalore,Lucknow,716,786,110.64,18.28,0.78,8.02,Yes,Rainy,Moderate,Traffic Jam
2024-01-06,V010,D062,R014,Hyderabad,Pune,598,598,82.13,12.81,0.06,17.79,Yes,Clear,Light,Weather Delay
2024-02-25,V014,D012,R007,Bangalore,Ahmedabad,883,878,109.87,16.33,4.23,16.6,No,Clear,Heavy,Smooth Delivery
2024-03-21,V045,D055,R017,Chennai,Pune,1141,1121,169.9,28.9,0.45,13.0,Yes,Clear,Moderate,Smooth Delivery
2024-01-26,V048,D028,R002,Delhi,Surat,763,729,92.18,14.3,0.72,11.28,Yes,Clear,Light,Weather Delay
2024-03-12,V003,D013,R009,Mumbai,Nagpur,537,547,71.54,11.01,0.49,10.04,Yes,Stormy,Light,Weather Delay
2024-04-27,V008,D051,R015,Kolkata,Pune,1112,1127,143.06,28.88,0.14,17.85,Yes,Foggy,Heavy,Late Departure
2024-02-08,V001,D028,R018,Mumbai,Jaipur,688,746,97.96,15.21,1.62,12.14,No,Foggy,Heavy,Smooth Delivery
2024-03-14,V026,D055,R002,Hyderabad,Nagpur,1213,1164,171.49,34.39,0.59,18.78,Yes,Clear,Moderate,Smooth Delivery
2024-02-02,V048,D034,R001,Hyderabad,Indore,1337,1331,170.22,33.42,0.57,13.31,Yes,Stormy,Moderate,Smooth Delivery
2024-04-19,V005,D021,R002,Bangalore,Lucknow,985,1048,161.13,18.71,0.06,18.6,Yes,Rainy,Heavy,Traffic Jam
2024-03-12,V006,D047,R001,Kolkata,Nagpur,1072,1049,137.08,24.92,2.68,14.09,No,Rainy,Light,Vehicle Breakdown
2024-02-18,V037,D006,R007,Delhi,Indore,481,469,60.48,12.05,0.42,16.66,Yes,Rainy,Moderate,Traffic Jam
2024-03-05,V027,D048,R013,Mumbai,Nagpur,485,468,82.6,10.76,2.66,4.65,No,Clear,Heavy,Smooth Delivery
2024-02-07,V032,D021,R016,Delhi,Lucknow,1048,1081,151.53,20.07,4.11,16.12,No,Clear,Heavy,Late Departure
2024-03-13,V006,D035,R016,Bangalore,Indore,1261,1321,209.65,33.86,1.86,19.87,No,Rainy,Heavy,Weather Delay
2024-01-03,V039,D009,R011,Mumbai,Surat,329,348,68.91,7.32,1.43,14.41,No,Stormy,Heavy,Smooth Delivery
2024-01-20,V013,D030,R005,Mumbai,Indore,1098,1161,173.95,27.82,4.28,14.54,No,Stormy,Heavy,Traffic Jam
2024-02-15,V034,D022,R017,Kolkata,Surat,444,437,73.24,8.31,3.28,9.29,No,Rainy,Moderate,Vehicle Breakdown
2024-02-04,V035,D048,R009,Kolkata,Surat,1007,962,186.96,24.76,1.49,12.52,No,Stormy,Heavy,Weather Delay
2024-01-05,V002,D089,R019,Delhi,Jaipur,748,781,109.2,21.14,0.17,8.47,Yes,Rainy,Heavy,Weather Delay
2024-02-26,V046,D017,R007,Delhi,Indore,659,641,122.66,13.78,2.53,15.55,No,Clear,Light,Vehicle Breakdown
2024-01-07,V029,D018,R017,Hyderabad,Ahmedabad,493,528,75.45,9.92,0.48,19.87,Yes,Rainy,Moderate,Traffic Jam
2024-04-14,V030,D094,R011,Mumbai,Indore,1409,1377,244.0,34.55,5.55,19.79,No,Foggy,Light,Late Departure
2024-01-23,V026,D041,R014,Kolkata,Pune,1458,1558,226.22,32.11,5.29,14.52,No,Foggy,Moderate,Smooth Delivery
2024-03-05,V042,D006,R009,Delhi,Lucknow,1205,1315,221.02,28.91,2.89,4.7,No,Stormy,Heavy,Weather Delay
2024-01-31,V031,D013,R010,Delhi,Surat,709,774,118.67,13.25,0.62,14.89,Yes,Clear,Moderate,Smooth Delivery
2024-01-31,V017,D003,R008,Delhi,Lucknow,1264,1292,187.78,28.03,5.12,14.46,No,Stormy,Heavy,Weather Delay
2024-01-13,V018,D069,R009,Bangalore,Nagpur,644,636,82.29,15.75,0.7,3.84,Yes,Rainy,Light,Traffic Jam
2024-03-14,V007,D086,R020,Bangalore,Indore,1082,1173,200.23,26.93,3.79,16.5,No,Clear,Light,Smooth Delivery
2024-01-06,V012,D033,R005,Kolkata,Surat,1274,1237,169.27,23.92,0.12,16.85,Yes,Rainy,Light,Traffic Jam
2024-04-29,V022,D002,R008,Delhi,Jaipur,882,910,129.86,19.66,1.8,2.61,No,Stormy,Moderate,Vehicle Breakdown
2024-02-17,V017,D072,R003,Mumbai,Ahmedabad,1477,1572,308.23,33.49,0.25,16.82,Yes,Rainy,Light,Late Departure
2024-02-11,V029,D031,R008,Bangalore,Surat,968,965,151.68,22.21,2.22,10.66,No,Stormy,Heavy,Late Departure
2024-03-19,V005,D021,R020,Chennai,Ahmedabad,1449,1548,296.52,37.31,1.2,19.05,No,Stormy,Heavy,Smooth Delivery
2024-01-10,V012,D092,R014,Kolkata,Ahmedabad,603,579,112.88,15.81,1.54,9.18,No,Rainy,Light,Vehicle Breakdown
2024-03-26,V024,D090,R004,Mumbai,Lucknow,1169,1255,240.62,30.03,0.54,13.28,Yes,Clear,Heavy,Vehicle Breakdown
2024-03-17,V039,D054,R014,Chennai,Lucknow,1136,1195,222.42,21.09,0.63,14.84,Yes,Rainy,Light,Traffic Jam
2024-01-02,V028,D094,R015,Bangalore,Indore,1307,1344,237.11,25.17,2.56,9.13,No,Rainy,Light,Weather Delay
2024-01-03,V010,D015,R002,Bangalore,Indore,972,1009,174.76,19.92,0.55,17.19,Yes,Foggy,Light,Late Departure
2024-03-01,V046,D067,R003,Kolkata,Lucknow,989,971,192.49,24.5,0.32,11.15,Yes,Foggy,Moderate,Late Departure
2024-03-06,V026,D083,R002,Delhi,Nagpur,974,955,131.01,24.46,1.84,12.41,No,Clear,Heavy,Smooth Delivery
2024-01-28,V034,D021,R005,Hyderabad,Indore,1236,1357,169.63,23.59,2.14,8.96,No,Rainy,Heavy,Weather Delay
2024-01-23,V023,D094,R003,Kolkata,Indore,409,434,55.15,11.53,1.16,5.92,No,Rainy,Moderate,Smooth Delivery
2024-04-21,V034,D050,R012,Hyderabad,Surat,1014,1048,163.77,21.8,1.2,19.28,No,Stormy,Moderate,Late Departure
2024-03-10,V007,D099,R014,Delhi,Pune,814,840,111.43,19.66,0.86,10.47,Yes,Foggy,Heavy,Traffic Jam
2024-01-09,V028,D057,R014,Bangalore,Jaipur,542,537,87.47,11.54,1.3,13.46,No,Clear,Moderate,Weather Delay
2024-03-19,V034,D068,R008,Hyderabad,Jaipur,309,309,51.95,6.54,0.21,6.55,Yes,Foggy,Moderate,Vehicle Breakdown
2024-03-05,V025,D089,R019,Mumbai,Pune,781,746,142.97,19.59,0.03,6.42,Yes,Clear,Light,Weather Delay
2024-01-20,V004,D053,R018,Delhi,Indore,534,559,107.85,12.21,3.66,16.24,No,Foggy,Heavy,Vehicle Breakdown
2024-01-12,V045,D095,R015,Delhi,Nagpur,1150,1145,147.28,27.65,0.11,19.89,Yes,Rainy,Light,Vehicle Breakdown
2024-01-01,V027,D086,R007,Hyderabad,Surat,824,890,139.11,17.05,1.67,5.5,No,Foggy,Moderate,Late Departure
2024-03-26,V015,D006,R017,Bangalore,Pune,1033,1012,157.91,19.41,0.02,16.09,Yes,Foggy,Light,Weather Delay
2024-01-08,V015,D075,R003,Mumbai,Pune,711,681,105.83,14.89,1.74,3.05,No,Stormy,Light,Weather Delay
2024-01-25,V018,D008,R012,Delhi,Surat,1488,1507,223.21,40.97,0.22,13.95,Yes,Foggy,Heavy,Smooth Delivery
2024-04-14,V049,D063,R015,Delhi,Nagpur,1215,1249,227.69,26.58,3.66,2.28,No,Rainy,Light,Weather Delay
2024-01-30,V003,D092,R012,Delhi,Lucknow,1001,1047,200.54,28.49,0.24,9.61,Yes,Foggy,Light,Traffic Jam
2024-01-15,V026,D015,R012,Hyderabad,Lucknow,1488,1592,272.35,31.32,0.79,6.22,Yes,Foggy,Heavy,Traffic Jam
2024-02-06,V048,D019,R006,Mumbai,Ahmedabad,1443,1482,200.48,27.94,2.81,8.09,No,Rainy,Moderate,Smooth Delivery
2024-03-21,V006,D008,R002,Bangalore,Lucknow,1111,1187,210.59,22.32,4.45,2.25,No,Clear,Light,Smooth Delivery
2024-01-17,V016,D010,R015,Mumbai,Lucknow,392,398,57.32,7.99,0.29,19.5,Yes,Clear,Moderate,Vehicle Breakdown
2024-04-02,V035,D017,R005,Kolkata,Indore,793,826,150.37,22.39,2.29,3.43,No,Clear,Heavy,Late Departure
2024-04-03,V030,D032,R020,Delhi,Indore,657,638,94.88,13.96,1.74,9.08,No,Foggy,Moderate,Traffic Jam
2024-01-15,V032,D013,R003,Delhi,Jaipur,644,686,86.58,15.93,1.82,18.71,No,Clear,Moderate,Weather Delay
2024-02-19,V036,D068,R001,Hyderabad,Surat,1304,1373,194.94,33.03,1.15,12.13,No,Clear,Light,Traffic Jam
2024-02-03,V031,D019,R003,Bangalore,Jaipur,360,379,47.43,10.09,0.1,3.4,Yes,Stormy,Moderate,Vehicle Breakdown
2024-04-05,V027,D085,R004,Bangalore,Surat,800,849,156.96,16.86,0.59,10.23,Yes,Rainy,Moderate,Vehicle Breakdown
2024-02-16,V030,D073,R014,Bangalore,Lucknow,1331,1307,172.01,28.49,4.34,12.34,No,Rainy,Heavy,Smooth Delivery
2024-03-21,V008,D059,R001,Bangalore,Jaipur,960,929,168.52,17.52,1.94,2.89,No,Foggy,Moderate,Traffic Jam
2024-01-08,V004,D065,R015,Kolkata,Nagpur,697,735,117.85,16.94,0.25,17.12,Yes,Clear,Moderate,Vehicle Breakdown
2024-03-27,V022,D046,R017,Chennai,Pune,922,884,150.61,22.42,0.26,11.15,Yes,Foggy,Moderate,Vehicle Breakdown
2024-01-18,V016,D039,R008,Chennai,Ahmedabad,1381,1314,222.6,25.73,0.56,8.49,Yes,Clear,Heavy,Traffic Jam
2024-04-25,V016,D096,R008,Delhi,Surat,918,937,140.16,17.94,0.32,17.69,Yes,Foggy,Light,Smooth Delivery
2024-04-20,V043,D100,R019,Chennai,Surat,1265,1345,187.64,34.43,0.03,12.69,Yes,Clear,Heavy,Weather Delay
2024-02-06,V017,D060,R019,Chennai,Surat,1396,1506,223.0,35.55,0.14,14.59,Yes,Clear,Moderate,Traffic Jam
2024-03-23,V012,D066,R015,Chennai,Lucknow,974,1030,186.68,27.39,0.79,12.49,Yes,Rainy,Moderate,Vehicle Breakdown
2024-04-17,V045,D006,R016,Chennai,Ahmedabad,863,911,122.61,18.28,0.18,14.29,Yes,Clear,Light,Late Departure
2024-02-27,V009,D091,R015,Chennai,Ahmedabad,504,553,71.66,9.61,0.54,15.51,Yes,Foggy,Heavy,Weather Delay
2024-04-22,V038,D081,R012,Mumbai,Nagpur,590,635,90.26,14.75,4.61,10.11,No,Foggy,Light,Weather Delay
2024-03-07,V011,D093,R007,Chennai,Indore,1293,1253,235.11,26.97,0.86,3.7,Yes,Clear,Light,Late Departure
2024-04-29,V036,D012,R013,Bangalore,Pune,1067,1132,153.01,21.55,0.34,14.42,Yes,Clear,Light,Late Departure
2024-04-07,V038,D001,R009,Mumbai,Ahmedabad,541,514,86.89,12.59,2.7,9.03,No,Rainy,Heavy,Traffic Jam
2024-01-09,V038,D060,R020,Mumbai,Indore,696,662,109.29,15.47,4.46,18.94,No,Clear,Heavy,Vehicle Breakdown
2024-02-18,V033,D091,R001,Bangalore,Surat,1091,1066,191.88,28.51,2.33,2.11,No,Rainy,Moderate,Vehicle Breakdown
2024-02-19,V020,D053,R010,Delhi,Ahmedabad,730,707,106.9,18.27,0.15,8.48,Yes,Rainy,Moderate,Traffic Jam
2024-04-08,V013,D093,R014,Hyderabad,Jaipur,543,538,82.35,9.95,0.2,8.71,Yes,Clear,Moderate,Vehicle Breakdown
2024-01-15,V013,D086,R011,Bangalore,Lucknow,904,985,129.09,21.08,1.8,3.58,No,Foggy,Heavy,Traffic Jam
2024-02-19,V039,D017,R013,Mumbai,Ahmedabad,603,637,80.44,13.18,1.04,5.37,No,Clear,Moderate,Late Departure
2024-01-06,V039,D092,R009,Kolkata,Ahmedabad,929,970,143.25,19.34,0.04,11.88,Yes,Clear,Light,Traffic Jam
2024-01-07,V007,D042,R011,Chennai,Surat,833,865,153.84,21.27,0.48,14.81,Yes,Clear,Moderate,Vehicle Breakdown
2024-01-13,V033,D047,R020,Mumbai,Pune,1393,1450,192.38,34.05,3.65,15.39,No,Clear,Heavy,Traffic Jam
2024-01-19,V043,D007,R001,Mumbai,Indore,1363,1375,260.13,33.96,4.71,7.59,No,Rainy,Moderate,Smooth Delivery
2024-01-11,V032,D018,R006,Chennai,Ahmedabad,775,774,138.99,15.16,0.48,7.94,Yes,Clear,Moderate,Weather Delay
2024-02-11,V031,D078,R019,Chennai,Jaipur,1120,1133,179.81,25.91,1.05,16.66,No,Stormy,Light,Traffic Jam
2024-01-16,V047,D018,R007,Bangalore,Jaipur,352,377,50.98,9.51,2.41,4.16,No,Clear,Light,Late Departure
2024-02-28,V013,D020,R019,Bangalore,Pune,1310,1269,161.79,25.49,1.21,17.75,No,Clear,Light,Late Departure
2024-04-17,V048,D038,R005,Delhi,Ahmedabad,958,1052,153.98,20.27,2.11,6.18,No,Foggy,Moderate,Traffic Jam
2024-04-16,V007,D074,R019,Bangalore,Indore,637,621,85.32,15.2,0.22,7.67,Yes,Foggy,Moderate,Smooth Delivery
2024-04-18,V029,D033,R017,Delhi,Pune,1393,1398,177.06,28.45,1.14,19.44,No,Foggy,Moderate,Smooth Delivery
2024-03-29,V029,D042,R006,Delhi,Lucknow,411,446,68.24,7.74,0.78,6.15,Yes,Clear,Light,Late Departure
2024-03-19,V038,D017,R002,Bangalore,Surat,1415,1393,199.37,31.43,1.61,14.35,No,Clear,Light,Vehicle Breakdown
2024-02-10,V016,D045,R017,Kolkata,Jaipur,376,358,69.35,8.24,0.32,13.39,Yes,Clear,Heavy,Weather Delay
2024-02-26,V034,D084,R017,Hyderabad,Indore,1473,1521,225.09,35.88,1.53,16.93,No,Rainy,Light,Traffic Jam
2024-04-02,V026,D076,R007,Bangalore,Lucknow,550,604,80.37,11.92,0.32,14.27,Yes,Clear,Light,Vehicle Breakdown
2024-03-27,V001,D088,R009,Bangalore,Ahmedabad,1127,1229,218.08,28.09,0.24,15.26,Yes,Rainy,Light,Weather Delay
2024-02-04,V032,D009,R015,Bangalore,Jaipur,1329,1343,258.86,25.31,1.22,7.96,No,Clear,Heavy,Traffic Jam
2024-01-02,V040,D076,R013,Bangalore,Surat,859,860,146.49,19.47,0.62,11.86,Yes,Rainy,Light,Late Departure
2024-04-14,V003,D089,R001,Kolkata,Jaipur,604,643,91.55,14.77,1.13,17.12,No,Stormy,Light,Traffic Jam
2024-01-01,V010,D029,R014,Chennai,Ahmedabad,1411,1354,258.65,30.59,1.53,5.81,No,Rainy,Light,Weather Delay
2024-03-14,V025,D073,R003,Mumbai,Pune,1133,1203,173.37,21.19,0.28,15.52,Yes,Foggy,Moderate,Late Departure
2024-01-22,V002,D030,R012,Mumbai,Ahmedabad,1212,1166,174.14,26.33,0.74,17.2,Yes,Foggy,Heavy,Late Departure
2024-02-02,V018,D062,R005,Bangalore,Nagpur,389,369,56.25,9.89,2.04,2.78,No,Clear,Light,Traffic Jam
2024-04-30,V021,D011,R004,Bangalore,Ahmedabad,822,883,117.51,15.91,0.25,13.35,Yes,Foggy,Heavy,Late Departure
2024-02-10,V029,D030,R019,Kolkata,Pune,361,343,45.47,7.3,1.14,15.15,No,Stormy,Moderate,Traffic Jam
2024-04-10,V031,D031,R016,Delhi,Jaipur,1348,1299,197.24,33.02,5.4,17.43,No,Stormy,Heavy,Late Departure
2024-01-15,V026,D009,R016,Mumbai,Nagpur,896,949,121.65,21.37,3.47,7.85,No,Rainy,Light,Weather Delay
2024-01-19,V041,D008,R004,Chennai,Surat,1218,1290,178.94,34.44,0.67,2.35,Yes,Rainy,Moderate,Traffic Jam
2024-04-10,V028,D027,R016,Mumbai,Nagpur,1092,1200,223.61,23.81,2.34,5.62,No,Rainy,Light,Vehicle Breakdown
2024-04-18,V007,D008,R016,Kolkata,Pune,1003,1025,150.24,26.25,2.26,7.39,No,Clear,Moderate,Weather Delay
2024-03-16,V017,D002,R016,Chennai,Nagpur,433,425,63.67,10.02,3.79,17.84,No,Clear,Moderate,Traffic Jam
2024-01-31,V007,D064,R011,Chennai,Pune,752,768,126.36,18.12,0.47,11.8,Yes,Foggy,Moderate,Vehicle Breakdown
2024-02-12,V017,D021,R018,Bangalore,Ahmedabad,911,975,164.36,23.48,0.97,3.24,Yes,Rainy,Heavy,Smooth Delivery
2024-01-04,V037,D016,R014,Kolkata,Ahmedabad,1085,1144,174.52,24.15,0.54,18.28,Yes,Rainy,Moderate,Smooth Delivery
2024-02-18,V017,D011,R007,Hyderabad,Ahmedabad,1103,1062,139.56,25.93,3.19,15.12,No,Stormy,Moderate,Weather Delay
2024-04-23,V038,D077,R009,Hyderabad,Indore,1193,1151,153.58,24.53,0.05,4.41,Yes,Clear,Light,Weather Delay
2024-04-11,V039,D071,R017,Bangalore,Ahmedabad,859,897,128.37,17.2,1.91,13.87,No,Rainy,Light,Traffic Jam
2024-04-22,V045,D018,R010,Mumbai,Indore,1019,1085,161.33,25.34,3.65,2.33,No,Rainy,Heavy,Traffic Jam
2024-04-06,V026,D006,R006,Delhi,Indore,1371,1377,191.61,31.49,0.04,3.19,Yes,Clear,Heavy,Vehicle Breakdown
2024-04-21,V003,D015,R012,Kolkata,Jaipur,863,903,114.38,18.75,1.06,7.73,No,Rainy,Moderate,Traffic Jam
2024-03-14,V050,D081,R009,Mumbai,Pune,1006,994,196.33,24.86,0.89,5.56,Yes,Foggy,Heavy,Smooth Delivery
2024-02-14,V001,D011,R008,Bangalore,Surat,1493,1437,200.89,28.23,4.14,13.12,No,Foggy,Heavy,Smooth Delivery
2024-04-27,V042,D078,R011,Kolkata,Surat,1164,1115,154.38,31.29,1.66,16.03,No,Clear,Light,Traffic Jam
2024-02-26,V003,D060,R003,Hyderabad,Lucknow,776,821,104.51,15.59,1.77,6.71,No,Clear,Light,Late Departure
2024-02-06,V030,D014,R011,Delhi,Jaipur,675,734,132.52,12.71,0.56,4.34,Yes,Foggy,Moderate,Late Departure
2024-01-23,V013,D011,R019,Bangalore,Pune,1490,1600,319.52,28.85,0.46,17.92,Yes,Foggy,Heavy,Weather Delay
2024-02-29,V039,D005,R009,Chennai,Surat,956,1007,143.89,22.6,0.09,16.94,Yes,Stormy,Heavy,Traffic Jam
2024-04-07,V040,D070,R014,Delhi,Jaipur,791,771,126.05,16.83,0.99,5.58,Yes,Foggy,Heavy,Traffic Jam
2024-04-13,V030,D050,R004,Bangalore,Ahmedabad,1226,1190,221.61,23.46,0.05,19.59,Yes,Stormy,Heavy,Weather Delay
2024-03-09,V037,D024,R018,Delhi,Surat,1176,1152,216.1,25.27,0.13,12.84,Yes,Rainy,Heavy,Late Departure
2024-01-26,V016,D067,R012,Hyderabad,Nagpur,322,346,67.27,6.31,0.75,4.87,Yes,Foggy,Heavy,Smooth Delivery
2024-03-03,V012,D018,R016,Hyderabad,Pune,996,972,125.32,26.77,3.02,11.8,No,Stormy,Moderate,Smooth Delivery
2024-03-22,V045,D053,R008,Chennai,Pune,825,788,123.25,16.07,1.94,10.8,No,Stormy,Moderate,Traffic Jam
2024-04-13,V020,D058,R004,Bangalore,Pune,715,771,143.81,13.44,2.81,14.75,No,Clear,Light,Smooth Delivery
2024-03-19,V012,D001,R009,Delhi,Nagpur,578,620,93.49,11.92,1.23,8.4,No,Foggy,Moderate,Vehicle Breakdown
2024-01-15,V008,D059,R019,Bangalore,Ahmedabad,1151,1191,206.33,26.28,0.49,4.21,Yes,Rainy,Heavy,Traffic Jam
2024-04-28,V016,D016,R011,Kolkata,Pune,466,465,61.54,10.93,2.07,5.15,No,Clear,Moderate,Vehicle Breakdown
2024-01-24,V015,D049,R011,Delhi,Lucknow,1275,1292,241.74,33.75,1.44,12.93,No,Rainy,Light,Smooth Delivery
2024-04-07,V008,D100,R006,Hyderabad,Lucknow,728,714,111.16,13.93,0.29,2.35,Yes,Rainy,Moderate,Weather Delay
2024-04-02,V029,D002,R017,Kolkata,Jaipur,318,333,64.53,5.82,1.41,10.47,No,Rainy,Heavy,Weather Delay
2024-03-14,V005,D004,R015,Delhi,Lucknow,688,697,103.73,18.69,3.99,13.26,No,Rainy,Moderate,Smooth Delivery
2024-01-17,V010,D032,R008,Mumbai,Ahmedabad,927,906,135.47,24.61,0.03,13.35,Yes,Stormy,Light,Traffic Jam
2024-04-25,V033,D053,R013,Chennai,Jaipur,550,575,85.17,14.22,1.39,3.02,No,Stormy,Light,Traffic Jam
2024-04-21,V013,D050,R011,Hyderabad,Nagpur,867,902,135.39,18.02,3.39,17.31,No,Rainy,Moderate,Weather Delay
2024-04-08,V025,D068,R004,Bangalore,Surat,1047,1148,144.79,20.75,4.7,17.61,No,Clear,Light,Weather Delay
2024-03-27,V033,D090,R016,Kolkata,Nagpur,761,806,154.22,21.15,2.73,10.81,No,Clear,Light,Late Departure
2024-03-08,V048,D064,R018,Kolkata,Nagpur,455,487,82.0,10.59,1.81,18.48,No,Stormy,Heavy,Smooth Delivery
2024-04-04,V035,D002,R006,Bangalore,Indore,1448,1394,183.8,28.47,0.57,8.39,Yes,Clear,Moderate,Traffic Jam
2024-01-19,V032,D005,R017,Delhi,Ahmedabad,597,571,113.13,13.4,0.15,5.49,Yes,Rainy,Light,Smooth Delivery
2024-03-24,V047,D093,R016,Mumbai,Pune,556,598,89.08,11.66,0.31,16.92,Yes,Foggy,Light,Traffic Jam
2024-01-13,V010,D053,R012,Delhi,Ahmedabad,962,1039,158.14,18.07,2.79,15.16,No,Clear,Moderate,Weather Delay
2024-02-08,V044,D008,R009,Bangalore,Ahmedabad,348,368,69.22,8.61,0.1,2.16,Yes,Foggy,Light,Vehicle Breakdown
2024-01-25,V029,D026,R007,Bangalore,Surat,947,922,120.66,23.8,5.27,12.75,No,Rainy,Light,Traffic Jam
2024-03-14,V036,D036,R005,Chennai,Indore,504,496,76.41,12.8,6.2,17.25,No,Foggy,Moderate,Traffic Jam
2024-01-17,V024,D017,R009,Mumbai,Indore,715,682,86.95,14.47,0.13,14.07,Yes,Rainy,Moderate,Vehicle Breakdown
2024-02-15,V047,D085,R012,Mumbai,Indore,1034,1082,191.29,20.61,0.14,10.81,Yes,Foggy,Heavy,Traffic Jam
2024-02-15,V024,D073,R017,Kolkata,Jaipur,689,655,82.85,13.77,0.26,8.15,Yes,Foggy,Moderate,Vehicle Breakdown
2024-04-19,V011,D033,R009,Delhi,Surat,362,352,48.22,10.01,2.75,18.96,No,Foggy,Moderate,Vehicle Breakdown
2024-01-19,V011,D097,R017,Hyderabad,Surat,1315,1382,245.08,31.16,0.97,12.88,Yes,Foggy,Moderate,Traffic Jam
2024-03-09,V046,D027,R006,Kolkata,Lucknow,796,836,125.48,18.94,3.32,3.47,No,Foggy,Heavy,Weather Delay
2024-04-07,V042,D069,R006,Bangalore,Lucknow,1361,1388,189.44,37.58,1.83,16.75,No,Foggy,Light,Smooth Delivery
2024-04-28,V032,D043,R014,Kolkata,Pune,715,750,148.84,18.52,0.63,6.21,Yes,Clear,Light,Late Departure
2024-03-11,V047,D004,R005,Bangalore,Surat,427,467,67.15,10.43,3.98,15.33,No,Clear,Moderate,Smooth Delivery
2024-01-20,V029,D024,R004,Mumbai,Jaipur,475,471,76.75,12.18,5.31,11.31,No,Foggy,Moderate,Smooth Delivery
2024-03-02,V034,D037,R001,Hyderabad,Surat,650,704,116.57,12.45,0.08,19.68,Yes,Stormy,Light,Traffic Jam
2024-01-12,V044,D013,R013,Hyderabad,Pune,422,458,75.21,8.36,2.09,18.22,No,Clear,Moderate,Late Departure
2024-03-26,V013,D003,R009,Chennai,Surat,805,801,125.22,15.39,2.26,9.08,No,Foggy,Moderate,Weather Delay
2024-01-26,V013,D046,R001,Delhi,Pune,1336,1438,279.72,26.38,0.35,7.15,Yes,Clear,Heavy,Smooth Delivery
2024-01-31,V030,D088,R008,Bangalore,Surat,659,674,106.16,14.51,1.18,7.97,No,Foggy,Light,Vehicle Breakdown
2024-04-09,V010,D018,R007,Hyderabad,Indore,1439,1404,192.19,33.47,1.06,13.6,No,Stormy,Moderate,Smooth Delivery
2024-02-14,V041,D045,R004,Mumbai,Lucknow,445,483,67.81,12.39,2.74,19.81,No,Rainy,Heavy,Weather Delay
2024-03-22,V025,D094,R003,Chennai,Pune,805,821,103.81,17.52,0.92,7.97,Yes,Foggy,Light,Weather Delay
2024-04-29,V011,D002,R012,Delhi,Nagpur,758,794,139.56,20.43,0.04,7.26,Yes,Foggy,Moderate,Weather Delay
2024-01-08,V013,D099,R012,Chennai,Indore,983,992,149.03,24.06,6.21,7.25,No,Rainy,Light,Smooth Delivery
2024-03-29,V003,D047,R017,Bangalore,Nagpur,1198,1217,229.2,29.79,0.07,12.07,Yes,Foggy,Moderate,Smooth Delivery
2024-02-14,V022,D084,R015,Kolkata,Pune,758,805,144.08,17.89,0.03,17.11,Yes,Stormy,Light,Smooth Delivery
2024-03-19,V024,D006,R005,Bangalore,Lucknow,1380,1472,283.64,32.63,4.66,9.06,No,Foggy,Moderate,Smooth Delivery
2024-04-06,V049,D065,R020,Delhi,Lucknow,1079,1110,183.0,23.0,5.74,19.96,No,Rainy,Light,Vehicle Breakdown
2024-01-20,V038,D040,R012,Mumbai,Nagpur,648,690,111.06,14.44,0.66,19.74,Yes,Clear,Light,Vehicle Breakdown
2024-01-24,V033,D061,R001,Hyderabad,Jaipur,1192,1258,198.21,33.82,1.1,19.71,No,Rainy,Heavy,Traffic Jam
2024-01-03,V002,D062,R006,Delhi,Surat,1044,1073,193.43,29.46,0.66,18.53,Yes,Clear,Heavy,Weather Delay
2024-01-26,V028,D001,R005,Bangalore,Pune,1224,1345,171.64,24.68,1.23,12.63,No,Rainy,Heavy,Weather Delay
